date,state,sales
2022-07-17,Colorado,191510122
2022-07-24,Colorado,190447519
2022-07-31,Colorado,187086252
2022-08-07,Colorado,191155092
2022-08-14,Colorado,194019813
2022-08-21,Colorado,185820296
2022-08-28,Colorado,184995507
2022-09-04,Colorado,190922801
2022-09-11,Colorado,183501225
2022-09-18,Colorado,178738199
2022-09-25,Colorado,173668948
2022-10-02,Colorado,171144803
2022-10-09,Colorado,171131407
2022-10-16,Colorado,168565630
2022-10-23,Colorado,165083338
2022-10-30,Colorado,159706082
2022-11-06,Colorado,163509210
2022-11-13,Colorado,165084506
2022-11-20,Colorado,166380492
2022-11-27,Colorado,159140609
2022-12-04,Colorado,158470699
2022-12-11,Colorado,166933507
2022-12-18,Colorado,172438878
2022-12-25,Colorado,174350869
2023-01-01,Colorado,157223682
2023-01-08,Colorado,159222412
2023-01-15,Colorado,164136085
2023-01-22,Colorado,157271988
2023-01-29,Colorado,159977860
2023-02-05,Colorado,160037908
2023-02-12,Colorado,167733877
2023-02-19,Colorado,161916342
2023-02-26,Colorado,162974536
2023-03-05,Colorado,176596202
2023-03-12,Colorado,187274807
2023-03-19,Colorado,175970340
2023-03-26,Colorado,162208711
2023-04-02,Colorado,164277029
2023-04-09,Colorado,176090726
2023-04-16,Colorado,171275346
2023-04-23,Colorado,171663318
2023-04-30,Colorado,176581204
2023-05-07,Colorado,184271719
2019-10-06,Connecticut,53879306
2019-10-13,Connecticut,50404578
2019-10-20,Connecticut,47666439
2019-10-27,Connecticut,48601957
2019-11-03,Connecticut,48505473
2019-11-10,Connecticut,51251705
2019-11-17,Connecticut,49800476
2019-11-24,Connecticut,51528058
2019-12-01,Connecticut,49715400
2019-12-08,Connecticut,50434583
2019-12-15,Connecticut,49935384
2019-12-22,Connecticut,52849555
2019-12-29,Connecticut,51807784
2020-01-05,Connecticut,51480725
2020-01-12,Connecticut,48415564
2020-01-19,Connecticut,49862781
2020-01-26,Connecticut,45722598
2020-02-02,Connecticut,47694239
2020-02-09,Connecticut,49722500
2020-02-16,Connecticut,45861184
2020-02-23,Connecticut,47425737
2020-03-01,Connecticut,49149289
2020-03-08,Connecticut,54082294
2020-03-15,Connecticut,59045572
2020-03-22,Connecticut,57791337
2020-03-29,Connecticut,49852833
2020-04-05,Connecticut,53631292
2020-04-12,Connecticut,53431059
2020-04-19,Connecticut,50759623
2020-04-26,Connecticut,48865178
2020-05-03,Connecticut,52974800
2020-05-10,Connecticut,54553226
2020-05-17,Connecticut,53808718
2020-05-24,Connecticut,58935643
2020-05-31,Connecticut,56522796
2020-06-07,Connecticut,59096839
2020-06-14,Connecticut,58424323
2020-06-21,Connecticut,57546803
2020-06-28,Connecticut,61324732
2020-07-05,Connecticut,64622007
2020-07-12,Connecticut,58824664
2020-07-19,Connecticut,60398187
2020-07-26,Connecticut,58895237
2020-08-02,Connecticut,61118341
2020-08-09,Connecticut,61462743
2020-08-16,Connecticut,59759999
2020-08-23,Connecticut,56648744
2020-08-30,Connecticut,56701168
2020-09-06,Connecticut,57635875
2020-09-13,Connecticut,53851190
2020-09-20,Connecticut,52199488
2020-09-27,Connecticut,52925030
2020-10-04,Connecticut,55141356
2020-10-11,Connecticut,52812896
2020-10-18,Connecticut,50287285
2020-10-25,Connecticut,51161593
2020-11-01,Connecticut,49676493
2020-11-08,Connecticut,53427773
2020-11-15,Connecticut,51093363
2020-11-22,Connecticut,53017864
2020-11-29,Connecticut,53722581
2020-12-06,Connecticut,50343532
2020-12-13,Connecticut,51911248
2020-12-20,Connecticut,53144300
2020-12-27,Connecticut,54173404
2021-01-03,Connecticut,51177328
2021-01-10,Connecticut,50935534
2021-01-17,Connecticut,50424393
2021-01-24,Connecticut,48601548
2021-01-31,Connecticut,49340663
2021-02-07,Connecticut,53205535
2021-02-14,Connecticut,48445497
2021-02-21,Connecticut,48419982
2021-02-28,Connecticut,50433784
2021-03-07,Connecticut,55369443
2021-03-14,Connecticut,61969853
2021-03-21,Connecticut,59840728
2021-03-28,Connecticut,53057117
2021-04-04,Connecticut,55135293
2021-04-11,Connecticut,54576849
2021-04-18,Connecticut,53130379
2021-04-25,Connecticut,54592900
2021-05-02,Connecticut,56650299
2021-05-09,Connecticut,58135893
2021-05-16,Connecticut,57398523
2021-05-23,Connecticut,62710962
2021-05-30,Connecticut,61165551
2021-06-06,Connecticut,60103152
2021-06-13,Connecticut,64410424
2021-06-20,Connecticut,62381124
2021-06-27,Connecticut,62839851
2021-07-04,Connecticut,65723602
2021-07-11,Connecticut,60408636
2021-07-18,Connecticut,60635363
2021-07-25,Connecticut,62040831
2021-08-01,Connecticut,62411953
2021-08-08,Connecticut,64615188
2021-08-15,Connecticut,64943055
2021-08-22,Connecticut,63753984
2021-08-29,Connecticut,61636786
2021-09-05,Connecticut,61558290
2021-09-12,Connecticut,58979019
2021-09-19,Connecticut,56803056
2021-09-26,Connecticut,57388239
2021-10-03,Connecticut,85104100
2021-10-10,Connecticut,83490394
2021-10-17,Connecticut,79115418
2021-10-24,Connecticut,79963454
2021-10-31,Connecticut,77952095
2021-11-07,Connecticut,81651391
2021-11-14,Connecticut,81330193
2021-11-21,Connecticut,84134166
2021-11-28,Connecticut,79050122
2021-12-05,Connecticut,79199934
2021-12-12,Connecticut,80338614
2021-12-19,Connecticut,84685486
2021-12-26,Connecticut,84664548
2022-01-02,Connecticut,78707960
2022-01-09,Connecticut,79982309
2022-01-16,Connecticut,79998410
2022-01-23,Connecticut,75730960
2022-01-30,Connecticut,79225631
2022-02-06,Connecticut,78867983
2022-02-13,Connecticut,77308768
2022-02-20,Connecticut,75044848
2022-02-27,Connecticut,78074992
2022-03-06,Connecticut,81244604
2022-03-13,Connecticut,79458363
2022-03-20,Connecticut,79850855
2022-03-27,Connecticut,80412221
2022-04-03,Connecticut,83539947
2022-04-10,Connecticut,84788564
2022-04-17,Connecticut,83716932
2022-04-24,Connecticut,78705229
2022-05-01,Connecticut,84565667
2022-05-08,Connecticut,87613823
2022-05-15,Connecticut,86752612
2022-05-22,Connecticut,95588771
2022-05-29,Connecticut,92648751
2022-06-05,Connecticut,92901720
2022-06-12,Connecticut,94343154
2022-06-19,Connecticut,91475329
2022-06-26,Connecticut,93202712
2022-07-03,Connecticut,101589519
2022-07-10,Connecticut,94364113
2022-07-17,Connecticut,93692699
2022-07-24,Connecticut,93947416
2022-07-31,Connecticut,94252644
2022-08-07,Connecticut,95748091
2022-08-14,Connecticut,93238518
2022-08-21,Connecticut,94701139
2022-08-28,Connecticut,93541954
2022-09-04,Connecticut,93921009
2022-09-11,Connecticut,87799469
2022-09-18,Connecticut,86482696
2022-09-25,Connecticut,87625522
2022-10-02,Connecticut,88582157
2022-10-09,Connecticut,88062177
2022-10-16,Connecticut,83598256
2022-10-23,Connecticut,84847909
2022-10-30,Connecticut,82234259
2022-11-06,Connecticut,88105835
2022-11-13,Connecticut,84784922
2022-11-20,Connecticut,87584796
2022-11-27,Connecticut,89099386
2022-12-04,Connecticut,81630154
2022-12-11,Connecticut,85484044
2022-12-18,Connecticut,87927075
2022-12-25,Connecticut,94160702
2023-01-01,Connecticut,81444066
2023-01-08,Connecticut,84761850
2023-01-15,Connecticut,81338879
2023-01-22,Connecticut,80180536
2023-01-29,Connecticut,81503818
2023-02-05,Connecticut,82428773
2023-02-12,Connecticut,82315194
2023-02-19,Connecticut,81341664
2023-02-26,Connecticut,82172857
2023-03-05,Connecticut,88221789
2023-03-12,Connecticut,95286711
2023-03-19,Connecticut,91217475
2023-03-26,Connecticut,83520434
2023-04-02,Connecticut,86141282
2023-04-09,Connecticut,91590689
2023-04-16,Connecticut,89649420
2023-04-23,Connecticut,87752373
2023-04-30,Connecticut,88123968
2023-05-07,Connecticut,93007531
2019-10-06,Florida,397812264
2019-10-13,Florida,391310684
2019-10-20,Florida,386318006
2019-10-27,Florida,383741451
2019-11-03,Florida,389736361
2019-11-10,Florida,386937678
2019-11-17,Florida,388918011
2019-11-24,Florida,382545144
2019-12-01,Florida,358112986
2019-12-08,Florida,369604455
2019-12-15,Florida,370622458
2019-12-22,Florida,392523627
2019-12-29,Florida,383971631
2020-01-05,Florida,384552791
2020-01-12,Florida,380194399
2020-01-19,Florida,379065263
2020-01-26,Florida,368781894
2020-02-02,Florida,384924916
2020-02-09,Florida,385408869
2020-02-16,Florida,394220223
2020-02-23,Florida,399232704
2020-03-01,Florida,418283544
2020-03-08,Florida,431690356
2020-03-15,Florida,501395272
2020-03-22,Florida,456728428
2020-03-29,Florida,415475922
2020-04-05,Florida,414217511
2020-04-12,Florida,405555022
2020-04-19,Florida,406314241
2020-04-26,Florida,403638588
2020-05-03,Florida,415458417
2020-05-10,Florida,414827332
2020-05-17,Florida,418764433
2020-05-24,Florida,433358493
2020-05-31,Florida,425634983
2020-06-07,Florida,418545831
2020-06-14,Florida,418428105
2020-06-21,Florida,430682946
2020-06-28,Florida,455034695
2020-07-05,Florida,448570751
2020-07-12,Florida,411049344
2020-07-19,Florida,428211674
2020-07-26,Florida,417570225
2020-08-02,Florida,430782300
2020-08-09,Florida,416202637
2020-08-16,Florida,420287992
2020-08-23,Florida,432183859
2020-08-30,Florida,498199309
2020-09-06,Florida,390860705
2020-09-13,Florida,389580757
2020-09-20,Florida,401149842
2020-09-27,Florida,402325925
2020-10-04,Florida,405135429
2020-10-11,Florida,408643647
2020-10-18,Florida,408146193
2020-10-25,Florida,404464567
2020-11-01,Florida,418301136
2020-11-08,Florida,402426821
2020-11-15,Florida,393181793
2020-11-22,Florida,428095160
2020-11-29,Florida,373685633
2020-12-06,Florida,386563175
2020-12-13,Florida,392477293
2020-12-20,Florida,418158147
2020-12-27,Florida,396895271
2021-01-03,Florida,407668717
2021-01-10,Florida,402837256
2021-01-17,Florida,404563342
2021-01-24,Florida,396317574
2021-01-31,Florida,407009773
2021-02-07,Florida,408426576
2021-02-14,Florida,417646270
2021-02-21,Florida,416763944
2021-02-28,Florida,437229448
2021-03-07,Florida,451704204
2021-03-14,Florida,528051577
2021-03-21,Florida,500049042
2021-03-28,Florida,458062675
2021-04-04,Florida,452821844
2021-04-11,Florida,431834953
2021-04-18,Florida,439545091
2021-04-25,Florida,437757560
2021-05-02,Florida,456177068
2021-05-09,Florida,463060774
2021-05-16,Florida,454518216
2021-05-23,Florida,461793037
2021-05-30,Florida,468613673
2021-06-06,Florida,453226022
2021-06-13,Florida,468182255
2021-06-20,Florida,463942370
2021-06-27,Florida,471658231
2021-07-04,Florida,495492035
2021-07-11,Florida,445551996
2021-07-18,Florida,461906089
2021-07-25,Florida,464260466
2021-08-01,Florida,474960315
2021-08-08,Florida,460012877
2021-08-15,Florida,465739561
2021-08-22,Florida,462049706
2021-08-29,Florida,451769857
2021-09-05,Florida,463238158
2021-09-12,Florida,434420849
2021-09-19,Florida,441054934
2021-09-26,Florida,443549009
2021-10-03,Florida,650291094
2021-10-10,Florida,658073956
2021-10-17,Florida,649087749
2021-10-24,Florida,636492810
2021-10-31,Florida,639670899
2021-11-07,Florida,626921179
2021-11-14,Florida,641627352
2021-11-21,Florida,647095618
2021-11-28,Florida,580412388
2021-12-05,Florida,614205922
2021-12-12,Florida,621894064
2021-12-19,Florida,657419273
2021-12-26,Florida,637666452
2022-01-02,Florida,646500604
2022-01-09,Florida,629065725
2022-01-16,Florida,632875898
2022-01-23,Florida,621955679
2022-01-30,Florida,628041476
2022-02-06,Florida,637532932
2022-02-13,Florida,645108904
2022-02-20,Florida,659433678
2022-02-27,Florida,689853278
2022-03-06,Florida,690201657
2022-03-13,Florida,690230810
2022-03-20,Florida,689715126
2022-03-27,Florida,705833672
2022-04-03,Florida,700061265
2022-04-10,Florida,708494982
2022-04-17,Florida,700335011
2022-04-24,Florida,691133574
2022-05-01,Florida,702046035
2022-05-08,Florida,715244615
2022-05-15,Florida,699768170
2022-05-22,Florida,717341218
2022-05-29,Florida,729620556
2022-06-05,Florida,697035016
2022-06-12,Florida,697115836
2022-06-19,Florida,707407753
2022-06-26,Florida,711378458
2022-07-03,Florida,735338902
2022-07-10,Florida,681830724
2022-07-17,Florida,705424400
2022-07-24,Florida,707109542
2022-07-31,Florida,711378170
2022-08-07,Florida,716789624
2022-08-14,Florida,706877466
2022-08-21,Florida,725848244
2022-08-28,Florida,782741440
2022-09-04,Florida,681125304
2022-09-11,Florida,667077992
2022-09-18,Florida,670728453
2022-09-25,Florida,755860884
2022-10-02,Florida,693030079
2022-10-09,Florida,688756403
2022-10-16,Florida,700430110
2022-10-23,Florida,687631033
2022-10-30,Florida,693609731
2022-11-06,Florida,699055504
2022-11-13,Florida,673068718
2022-11-20,Florida,714995053
2022-11-27,Florida,627978196
2022-12-04,Florida,672178981
2022-12-11,Florida,686888529
2022-12-18,Florida,710659033
2022-12-25,Florida,705162943
2023-01-01,Florida,684937806
2023-01-08,Florida,681025299
2023-01-15,Florida,682750237
2023-01-22,Florida,669250018
2023-01-29,Florida,674965745
2023-02-05,Florida,697150558
2023-02-12,Florida,705981954
2023-02-19,Florida,713110008
2023-02-26,Florida,742464646
2023-03-05,Florida,771680293
2023-03-12,Florida,831072061
2023-03-19,Florida,789712001
2023-03-26,Florida,744549564
2023-04-02,Florida,758696512
2023-04-09,Florida,743252354
2023-04-16,Florida,733380086
2023-04-23,Florida,732692298
2023-04-30,Florida,740510455
2023-05-07,Florida,756307225
2019-10-06,Georgia,234203406
2019-10-13,Georgia,222103635
2019-10-20,Georgia,212086740
2019-10-27,Georgia,203641241
2019-11-03,Georgia,204848830
2019-11-10,Georgia,202242823
2019-11-17,Georgia,201290193
2019-11-24,Georgia,208396414
2019-12-01,Georgia,198967927
2019-12-08,Georgia,200151766
2019-12-15,Georgia,200972765
2019-12-22,Georgia,216037052
2019-12-29,Georgia,198566370
2020-01-05,Georgia,193036456
2020-01-12,Georgia,200613878
2020-01-19,Georgia,199106822
2020-01-26,Georgia,193934425
2020-02-02,Georgia,200642376
2020-02-09,Georgia,201281095
2020-02-16,Georgia,196362471
2020-02-23,Georgia,194551782
2020-03-01,Georgia,210589115
2020-03-08,Georgia,216011117
2020-03-15,Georgia,248795257
2020-03-22,Georgia,232566670
2020-03-29,Georgia,214214934
2020-04-05,Georgia,222801139
2020-04-12,Georgia,214020656
2020-04-19,Georgia,218540152
2020-04-26,Georgia,218926837
2020-05-03,Georgia,232382556
2020-05-10,Georgia,233306058
2020-05-17,Georgia,239786256
2020-05-24,Georgia,248894330
2020-05-31,Georgia,235973654
2020-06-07,Georgia,235192873
2020-06-14,Georgia,234400321
2020-06-21,Georgia,239868511
2020-06-28,Georgia,244150500
2020-07-05,Georgia,255137714
2020-07-12,Georgia,238917136
2020-07-19,Georgia,251597267
2020-07-26,Georgia,248674782
2020-08-02,Georgia,248666926
2020-08-09,Georgia,252157409
2020-08-16,Georgia,255956752
2020-08-23,Georgia,245783095
2020-08-30,Georgia,243810936
2020-09-06,Georgia,249712778
2020-09-13,Georgia,244525536
2020-09-20,Georgia,235833613
2020-09-27,Georgia,235304027
2020-10-04,Georgia,237617892
2020-10-11,Georgia,228323938
2020-10-18,Georgia,223960846
2020-10-25,Georgia,224262383
2020-11-01,Georgia,222344499
2020-11-08,Georgia,220289341
2020-11-15,Georgia,219240355
2020-11-22,Georgia,229627656
2020-11-29,Georgia,216485518
2020-12-06,Georgia,208040534
2020-12-13,Georgia,215266327
2020-12-20,Georgia,226573997
2020-12-27,Georgia,214648294
2021-01-03,Georgia,208934979
2021-01-10,Georgia,214363912
2021-01-17,Georgia,214238532
2021-01-24,Georgia,208876210
2021-01-31,Georgia,212596583
2021-02-07,Georgia,213638444
2021-02-14,Georgia,210672517
2021-02-21,Georgia,206944928
2021-02-28,Georgia,225430198
2021-03-07,Georgia,229526110
2021-03-14,Georgia,267795169
2021-03-21,Georgia,252912763
2021-03-28,Georgia,232747666
2021-04-04,Georgia,242501064
2021-04-11,Georgia,230404565
2021-04-18,Georgia,237770629
2021-04-25,Georgia,234825958
2021-05-02,Georgia,247764853
2021-05-09,Georgia,249585217
2021-05-16,Georgia,249325087
2021-05-23,Georgia,258169301
2021-05-30,Georgia,259966083
2021-06-06,Georgia,255134239
2021-06-13,Georgia,253894710
2021-06-20,Georgia,258893196
2021-06-27,Georgia,253975877
2021-07-04,Georgia,274063879
2021-07-11,Georgia,252953400
2021-07-18,Georgia,266538614
2021-07-25,Georgia,265685591
2021-08-01,Georgia,272363200
2021-08-08,Georgia,270212454
2021-08-15,Georgia,272436319
2021-08-22,Georgia,260774673
2021-08-29,Georgia,261886848
2021-09-05,Georgia,271945814
2021-09-12,Georgia,256028112
2021-09-19,Georgia,247987379
2021-09-26,Georgia,244814212
2021-10-03,Georgia,369777977
2021-10-10,Georgia,356385301
2021-10-17,Georgia,358048744
2021-10-24,Georgia,348127397
2021-10-31,Georgia,346260582
2021-11-07,Georgia,336660309
2021-11-14,Georgia,344501414
2021-11-21,Georgia,354222036
2021-11-28,Georgia,328540754
2021-12-05,Georgia,329236652
2021-12-12,Georgia,333122176
2021-12-19,Georgia,352359919
2021-12-26,Georgia,337901545
2022-01-02,Georgia,328585374
2022-01-09,Georgia,329252569
2022-01-16,Georgia,347151523
2022-01-23,Georgia,327200418
2022-01-30,Georgia,336182789
2022-02-06,Georgia,337213215
2022-02-13,Georgia,333802365
2022-02-20,Georgia,328715272
2022-02-27,Georgia,352766123
2022-03-06,Georgia,358685339
2022-03-13,Georgia,360956610
2022-03-20,Georgia,359985779
2022-03-27,Georgia,364039433
2022-04-03,Georgia,363376987
2022-04-10,Georgia,364285113
2022-04-17,Georgia,374126940
2022-04-24,Georgia,367838163
2022-05-01,Georgia,386374893
2022-05-08,Georgia,385078069
2022-05-15,Georgia,383504531
2022-05-22,Georgia,410982915
2022-05-29,Georgia,401053272
2022-06-05,Georgia,381414563
2022-06-12,Georgia,381382227
2022-06-19,Georgia,402468013
2022-06-26,Georgia,395036685
2022-07-03,Georgia,402606623
2022-07-10,Georgia,383730360
2022-07-17,Georgia,390307593
2022-07-24,Georgia,388923198
2022-07-31,Georgia,403928382
2022-08-07,Georgia,406489668
2022-08-14,Georgia,411516993
2022-08-21,Georgia,397965157
2022-08-28,Georgia,402234122
2022-09-04,Georgia,407907755
2022-09-11,Georgia,394161387
2022-09-18,Georgia,391431161
2022-09-25,Georgia,395074477
2022-10-02,Georgia,400501219
2022-10-09,Georgia,376048076
2022-10-16,Georgia,376757118
2022-10-23,Georgia,368951982
2022-10-30,Georgia,363390718
2022-11-06,Georgia,361574736
2022-11-13,Georgia,360856331
2022-11-20,Georgia,373185740
2022-11-27,Georgia,358143174
2022-12-04,Georgia,350833583
2022-12-11,Georgia,353241000
2022-12-18,Georgia,373390982
2022-12-25,Georgia,379725854
2023-01-01,Georgia,346758544
2023-01-08,Georgia,346855322
2023-01-15,Georgia,359865759
2023-01-22,Georgia,342184672
2023-01-29,Georgia,347824435
2023-02-05,Georgia,350918544
2023-02-12,Georgia,357158483
2023-02-19,Georgia,352448462
2023-02-26,Georgia,369505222
2023-03-05,Georgia,379897876
2023-03-12,Georgia,405494386
2023-03-19,Georgia,386918415
2023-03-26,Georgia,374538068
2023-04-02,Georgia,387840198
2023-04-09,Georgia,367936367
2023-04-16,Georgia,382272127
2023-04-23,Georgia,387642648
2023-04-30,Georgia,395601559
2023-05-07,Georgia,404105159
2019-10-06,Illinois,181091999
